student_id;id_taxista;weekday;latitude;longitude;cluster;iscore;vertex
369609;7544; 2008-02-03;39.78114;116.21765;-1;0;20333
369609;7544; 2008-02-03;39.78114;116.21765;-1;0;20333
369609;7544; 2008-02-03;39.78114;116.21765;-1;0;20333
369609;7544; 2008-02-03;39.78114;116.21765;-1;0;20333
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7545; 2008-02-03;39.68155;116.87096;-1;0;34919
369609;7548; 2008-02-03;40.0399;116.57182;-1;0;26391
369609;7548; 2008-02-03;39.94271;116.38771;2;1;7039
369609;7548; 2008-02-03;39.94271;116.38771;2;1;7039
369609;7548; 2008-02-03;39.95467;116.44632;2;1;21612
369609;7548; 2008-02-03;40.01522;116.51438;1;0;26439
369609;7548; 2008-02-03;40.05308;116.5841;-1;0;29805
369609;7548; 2008-02-03;40.07993;116.58571;6;1;30641
369609;7548; 2008-02-03;40.03377;116.56337;-1;0;18236
369609;7549; 2008-02-03;39.90833;116.4681;2;1;19770
369609;7551; 2008-02-03;39.92572;116.43812;2;1;31600
369609;7551; 2008-02-03;39.99168;116.33317;4;1;775
369609;7551; 2008-02-03;39.99096;116.33075;4;1;7086
369609;7551; 2008-02-03;39.9907;116.33103;4;1;7086
369609;7553; 2008-02-03;40.0059;116.5015;1;1;26458
369609;7553; 2008-02-03;40.0104;116.50518;1;1;28118
369609;7553; 2008-02-03;40.0104;116.50518;1;1;28118
369609;7554; 2008-02-03;39.91517;116.414;2;1;14047
369609;7554; 2008-02-03;39.92993;116.47566;2;1;318
369609;7554; 2008-02-03;39.93216;116.45388;2;1;487
369609;7555; 2008-02-03;40.04684;116.12512;-1;0;27539
369609;7555; 2008-02-03;40.04694;116.12521;-1;0;27539
369609;7555; 2008-02-03;40.04692;116.12519;-1;0;27539
369609;7555; 2008-02-03;40.04691;116.12515;-1;0;27539
369609;7555; 2008-02-03;40.04691;116.12514;-1;0;27539
369609;7555; 2008-02-03;40.04692;116.12513;-1;0;27539
369609;7555; 2008-02-03;40.04692;116.12513;-1;0;27539
369609;7555; 2008-02-03;40.04693;116.12513;-1;0;27539
369609;7555; 2008-02-03;40.04692;116.12512;-1;0;27539
369609;7555; 2008-02-03;40.04692;116.12513;-1;0;27539
369609;7557; 2008-02-03;39.80932;116.16163;-1;0;11540
369609;7557; 2008-02-03;39.80926;116.16153;-1;0;11540
369609;7557; 2008-02-03;39.80924;116.16152;-1;0;11540
369609;7557; 2008-02-03;39.80923;116.16154;-1;0;11540
369609;7557; 2008-02-03;39.80923;116.16154;-1;0;11540
369609;7557; 2008-02-03;39.80921;116.16154;-1;0;11540
369609;7557; 2008-02-03;39.8092;116.16154;-1;0;11540
369609;7557; 2008-02-03;39.80919;116.16154;-1;0;11540
369609;7557; 2008-02-03;39.80919;116.16154;-1;0;11540
369609;7557; 2008-02-03;39.80918;116.16153;-1;0;11540
369609;7558; 2008-02-03;39.70398;116.66912;-1;0;38335
369609;7558; 2008-02-03;39.70399;116.66911;-1;0;38335
369609;7558; 2008-02-03;39.704;116.6691;-1;0;38335
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7560; 2008-02-03;40.15539;117.11343;-1;0;39146
369609;7561; 2008-02-03;40.36771;116.81305;-1;0;5428
369609;7561; 2008-02-03;40.3677;116.81289;-1;0;5428
369609;7561; 2008-02-03;40.36828;116.81297;-1;0;5428
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7563; 2008-02-03;39.88363;116.43666;2;0;718
369609;7564; 2008-02-03;39.7857;116.47671;-1;0;895
369609;7565; 2008-02-03;39.93914;116.3588;2;0;922
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7565; 2008-02-03;39.94119;116.37083;2;0;2303
369609;7568; 2008-02-03;39.98123;116.36351;2;0;6776
369609;7568; 2008-02-03;39.98123;116.36351;2;0;6776
369609;7568; 2008-02-03;39.96706;116.36393;2;1;21731
369609;7568; 2008-02-03;39.96099;116.3644;2;0;15142
369609;7569; 2008-02-03;39.8591;116.44531;-1;0;2149
369609;7569; 2008-02-03;39.85754;116.42913;5;1;2143
369609;7569; 2008-02-03;39.85684;116.42246;5;1;28342
369609;7569; 2008-02-03;39.86609;116.48243;-1;0;6844
369609;7569; 2008-02-03;39.86988;116.46615;2;0;6927
369609;7569; 2008-02-03;39.87004;116.47063;-1;0;6010
369609;7569; 2008-02-03;39.896;116.49262;-1;0;6814
369609;7569; 2008-02-03;39.88119;116.48327;-1;0;3644
369609;7569; 2008-02-03;39.88119;116.48327;-1;0;3644
369609;7569; 2008-02-03;39.88114;116.48687;-1;0;25349
369609;7570; 2008-02-03;39.94297;116.09772;-1;0;31341
369609;7570; 2008-02-03;39.94298;116.09772;-1;0;31341
369609;7570; 2008-02-03;39.94298;116.09773;-1;0;31341
369609;7570; 2008-02-03;39.94298;116.09772;-1;0;31341
369609;7570; 2008-02-03;39.94298;116.09772;-1;0;31341
369609;7570; 2008-02-03;39.94298;116.09772;-1;0;31341
369609;7570; 2008-02-03;39.94298;116.09771;-1;0;31341
369609;7570; 2008-02-03;39.94298;116.09771;-1;0;31341
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7571; 2008-02-03;39.97905;116.40506;2;0;2263
369609;7579; 2008-02-03;39.93241;116.45464;2;1;25775
369609;7581; 2008-02-03;39.81199;116.19985;-1;0;33392
369609;7587; 2008-02-03;39.97397;116.51403;-1;0;4812
369609;7587; 2008-02-03;39.97396;116.51405;-1;0;4812
369609;7588; 2008-02-03;39.93756;116.43292;2;1;1280
369609;7588; 2008-02-03;39.93009;116.43035;2;1;307
369609;7588; 2008-02-03;39.9592;116.43824;2;1;28222
369609;7588; 2008-02-03;39.96229;116.44152;2;1;549
369609;7588; 2008-02-03;39.95772;116.42883;2;1;29767
369609;7591; 2008-02-03;39.78206;116.28146;-1;0;19327
369609;7591; 2008-02-03;39.78205;116.28146;-1;0;19327
369609;7591; 2008-02-03;39.78205;116.28145;-1;0;19327
369609;7591; 2008-02-03;39.78205;116.28144;-1;0;19327
369609;7591; 2008-02-03;39.78205;116.28144;-1;0;19327
369609;7591; 2008-02-03;39.78214;116.28168;-1;0;19327
369609;7591; 2008-02-03;39.78213;116.28162;-1;0;19327
369609;7591; 2008-02-03;39.78207;116.28159;-1;0;19327
369609;7594; 2008-02-03;40.00621;116.49363;1;1;30344
369609;7594; 2008-02-03;40.00639;116.49366;1;1;30344
369609;7594; 2008-02-03;40.00637;116.49363;1;1;30344
369609;7594; 2008-02-03;40.00636;116.4936;1;1;30344
369609;7594; 2008-02-03;40.00636;116.49359;1;1;30344
369609;7594; 2008-02-03;40.00635;116.49357;1;1;30344
369609;7595; 2008-02-03;39.97047;116.4893;1;1;19046
369609;7595; 2008-02-03;39.97257;116.49395;1;1;19042
369609;7595; 2008-02-03;39.97275;116.49417;1;1;19042
369609;7595; 2008-02-03;39.9947;116.50452;-1;0;19475
369609;7595; 2008-02-03;39.99717;116.50218;1;0;19475
369609;7597; 2008-02-03;39.83854;116.42629;-1;0;892
369609;7597; 2008-02-03;39.83855;116.42628;-1;0;892
369609;76; 2008-02-03;39.98649;116.38556;-1;0;27637
369609;76; 2008-02-03;39.97996;116.3476;-1;0;7047
369609;76; 2008-02-03;39.9671;116.39401;2;1;8507
369609;76; 2008-02-03;39.95796;116.41672;2;1;15177
369609;76; 2008-02-03;39.95796;116.41672;2;1;15177
369609;76; 2008-02-03;39.95794;116.4167;2;1;15177
369609;7600; 2008-02-03;39.91366;116.41134;2;1;1392
369609;7600; 2008-02-03;39.91366;116.41134;2;1;1392
369609;7600; 2008-02-03;39.91366;116.41134;2;1;1392
369609;7600; 2008-02-03;39.91366;116.41134;2;1;1392
369609;7600; 2008-02-03;39.91366;116.41134;2;1;1392
369609;7601; 2008-02-03;39.95396;116.55087;-1;0;36228
369609;7601; 2008-02-03;39.95428;116.55096;-1;0;36228
369609;7601; 2008-02-03;39.95426;116.55096;-1;0;36228
369609;7601; 2008-02-03;39.95424;116.55096;-1;0;36228
369609;7601; 2008-02-03;39.95423;116.55096;-1;0;36228
369609;7601; 2008-02-03;39.95421;116.55094;-1;0;36228
369609;7601; 2008-02-03;39.9542;116.55095;-1;0;36228
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7605; 2008-02-03;39.7265;116.36832;-1;0;20717
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7607; 2008-02-03;39.90114;116.64594;-1;0;28426
369609;7611; 2008-02-03;40.0207;116.34176;-1;0;607
369609;7611; 2008-02-03;40.02071;116.34176;-1;0;607
369609;7611; 2008-02-03;40.02068;116.34172;-1;0;607
369609;7611; 2008-02-03;40.02071;116.3415;-1;0;607
369609;7611; 2008-02-03;40.02071;116.34153;-1;0;607
369609;7611; 2008-02-03;40.0207;116.34157;-1;0;607
369609;7611; 2008-02-03;40.02071;116.34159;-1;0;607
369609;7611; 2008-02-03;40.02072;116.3416;-1;0;607
369609;7612; 2008-02-03;39.91526;116.56758;-1;0;33934
369609;7612; 2008-02-03;39.91524;116.56759;-1;0;33934
369609;7613; 2008-02-03;39.91784;116.65975;-1;0;5140
369609;7613; 2008-02-03;39.91784;116.65975;-1;0;5140
369609;7613; 2008-02-03;39.91811;116.65995;-1;0;5140
369609;7613; 2008-02-03;39.91778;116.65972;-1;0;5140
369609;7613; 2008-02-03;39.91779;116.65974;-1;0;5140
369609;7614; 2008-02-03;39.82537;116.44359;-1;0;26255
369609;7614; 2008-02-03;39.82537;116.44359;-1;0;26255
369609;7614; 2008-02-03;39.82537;116.44359;-1;0;26255
369609;7615; 2008-02-03;39.91666;116.54768;-1;0;11436
369609;7615; 2008-02-03;39.9167;116.54821;-1;0;11436
369609;7615; 2008-02-03;39.91691;116.5481;-1;0;11436
369609;7616; 2008-02-03;40.12246;116.26757;-1;0;5726
369609;7616; 2008-02-03;40.12238;116.2676;-1;0;5726
369609;7616; 2008-02-03;40.12249;116.26758;-1;0;5726
369609;7616; 2008-02-03;40.12226;116.26762;-1;0;5726
369609;7616; 2008-02-03;40.12221;116.26753;-1;0;5726
369609;7616; 2008-02-03;40.12221;116.26758;-1;0;5726
369609;7616; 2008-02-03;40.1223;116.26758;-1;0;5726
369609;7616; 2008-02-03;40.12224;116.2675;-1;0;5726
369609;7618; 2008-02-03;39.88211;116.2972;2;0;9005
369609;7618; 2008-02-03;39.8822;116.29718;2;0;9005
369609;7618; 2008-02-03;39.88228;116.29715;2;0;9005
369609;7618; 2008-02-03;39.88226;116.29714;2;0;9005
369609;7618; 2008-02-03;39.88224;116.29718;2;0;9005
369609;7618; 2008-02-03;39.88219;116.29718;2;0;9005
369609;7618; 2008-02-03;39.88227;116.29735;2;0;9005
369609;7618; 2008-02-03;39.88229;116.29734;2;0;9005
369609;7621; 2008-02-03;39.88741;116.3961;2;1;14849
369609;7622; 2008-02-03;39.87038;116.61148;-1;0;36113
369609;7622; 2008-02-03;39.87032;116.61156;-1;0;36113
369609;7622; 2008-02-03;39.87041;116.61148;-1;0;36113
369609;7622; 2008-02-03;39.87034;116.61144;-1;0;36113
369609;7622; 2008-02-03;39.87039;116.61147;-1;0;36113
369609;7622; 2008-02-03;39.8704;116.61151;-1;0;36113
369609;7626; 2008-02-03;39.90353;116.34633;2;1;7649
369609;7626; 2008-02-03;39.898;116.3417;2;1;27809
369609;7626; 2008-02-03;39.898;116.34168;2;1;27809
369609;7626; 2008-02-03;39.88801;116.33983;2;1;17087
369609;7626; 2008-02-03;39.888;116.33984;2;1;17087
369609;7626; 2008-02-03;39.88581;116.33945;2;1;7803
369609;7626; 2008-02-03;39.88583;116.33955;2;1;7803
369609;7626; 2008-02-03;39.8858;116.33951;2;1;7803
369609;7626; 2008-02-03;39.8858;116.33948;2;1;7803
369609;7628; 2008-02-03;39.95881;116.46004;2;1;19821
369609;7628; 2008-02-03;39.94317;116.46279;2;0;31492
369609;7628; 2008-02-03;39.94143;116.46412;2;0;37940
369609;7628; 2008-02-03;39.93653;116.46859;2;1;37936
369609;7628; 2008-02-03;39.9318;116.45536;2;1;28297
369609;7628; 2008-02-03;39.90444;116.45537;2;1;25717
369609;7628; 2008-02-03;39.89163;116.40668;2;1;25325
369609;7628; 2008-02-03;39.89007;116.39239;2;1;18537
369609;7628; 2008-02-03;39.88813;116.37736;2;1;3924
369609;7628; 2008-02-03;39.88796;116.34796;2;1;4682
369609;7628; 2008-02-03;39.88279;116.3528;2;0;2023
369609;7628; 2008-02-03;39.887;116.34711;2;1;4681
369609;763; 2008-02-03;39.82901;116.30191;-1;0;8810
369609;763; 2008-02-03;39.80895;116.35956;-1;0;8229
369609;763; 2008-02-03;39.78757;116.37225;-1;0;10888
369609;763; 2008-02-03;39.73567;116.39907;-1;0;10480
369609;763; 2008-02-03;39.69718;116.40348;-1;0;30135
369609;763; 2008-02-03;39.68693;116.40531;-1;0;39781
369609;763; 2008-02-03;39.68695;116.40529;-1;0;39781
369609;763; 2008-02-03;39.68694;116.40527;-1;0;39781
369609;763; 2008-02-03;39.68632;116.40594;-1;0;39781
369609;763; 2008-02-03;39.68632;116.40594;-1;0;39781
369609;7633; 2008-02-03;40.03633;116.40946;-1;0;16837
369609;7633; 2008-02-03;39.9855;116.41801;2;0;32572
369609;7633; 2008-02-03;40.00433;116.41099;-1;0;9047
369609;7633; 2008-02-03;40.01188;116.41029;-1;0;30078
369609;7633; 2008-02-03;40.00461;116.40151;2;0;18110
369609;7633; 2008-02-03;40.00264;116.40154;2;0;30680
369609;7633; 2008-02-03;39.99735;116.41817;-1;0;30101
369609;7633; 2008-02-03;39.97143;116.41846;2;1;7005
369609;7633; 2008-02-03;39.96828;116.41859;2;1;28747
369609;7633; 2008-02-03;39.95366;116.43645;2;1;667
369609;7633; 2008-02-03;39.97192;116.46432;1;1;21667
369609;7633; 2008-02-03;39.97759;116.4706;1;1;2940
369609;7633; 2008-02-03;39.97064;116.49464;1;1;374
369609;7634; 2008-02-03;39.89825;116.36643;2;1;84
369609;7634; 2008-02-03;39.89945;116.40567;2;1;25323
369609;7634; 2008-02-03;39.88948;116.43383;2;1;5883
369609;7634; 2008-02-03;39.87027;116.45463;2;1;2007
369609;7634; 2008-02-03;39.86892;116.45443;2;1;6071
369609;7634; 2008-02-03;39.85582;116.3808;5;1;25766
369609;7635; 2008-02-03;39.91118;116.58505;-1;0;1568
369609;7635; 2008-02-03;39.91372;116.57135;18;0;33934
369609;7635; 2008-02-03;39.92198;116.51183;17;0;676
369609;7635; 2008-02-03;39.9216;116.48693;2;1;4274
369609;7635; 2008-02-03;39.92157;116.48695;2;1;4274
369609;7635; 2008-02-03;39.92183;116.4955;2;0;32383
369609;7635; 2008-02-03;39.92183;116.48977;2;0;9080
369609;7635; 2008-02-03;39.93078;116.45767;2;1;28881
369609;7635; 2008-02-03;39.93072;116.4577;2;1;28881
369609;7635; 2008-02-03;39.93072;116.45763;2;1;28881
369609;7637; 2008-02-03;39.86985;116.60874;-1;0;33953
369609;7637; 2008-02-03;39.86987;116.60873;-1;0;33953
369609;7637; 2008-02-03;39.86987;116.60879;-1;0;33953
369609;7641; 2008-02-03;39.93505;116.29961;2;0;33279
369609;7641; 2008-02-03;39.93505;116.29947;2;0;33279
369609;7641; 2008-02-03;39.89525;116.30411;2;1;23120
369609;7641; 2008-02-03;39.89406;116.30412;2;1;27693
369609;7641; 2008-02-03;39.89406;116.30412;2;1;27693
369609;7641; 2008-02-03;39.84831;116.32001;-1;0;37761
369609;7641; 2008-02-03;39.84796;116.3202;-1;0;34003
369609;7641; 2008-02-03;39.85122;116.30425;-1;0;8925
369609;7641; 2008-02-03;39.84684;116.31453;-1;0;8879
369609;7649; 2008-02-03;39.90967;116.57084;18;0;11430
369609;7649; 2008-02-03;39.90967;116.57084;18;0;11430
369609;7649; 2008-02-03;39.91126;116.51627;-1;0;33966
369609;7649; 2008-02-03;39.93252;116.46673;2;1;397
369609;7649; 2008-02-03;39.93252;116.46077;2;1;28880
369609;7649; 2008-02-03;39.90721;116.44463;2;1;30861
369609;7649; 2008-02-03;39.90658;116.40113;2;1;274
369609;7649; 2008-02-03;39.90658;116.40113;2;1;274
369609;7650; 2008-02-03;39.86891;116.68788;-1;0;10333
369609;7651; 2008-02-03;39.90924;116.45491;2;1;28326
369609;7651; 2008-02-03;39.90806;116.42886;2;1;19743
369609;7651; 2008-02-03;39.90453;116.42102;2;1;29602
369609;7654; 2008-02-03;39.96572;116.43399;2;1;8529
369609;7654; 2008-02-03;39.9323;116.45029;2;1;17354
369609;7654; 2008-02-03;39.93212;116.45047;2;1;17354
369609;7654; 2008-02-03;39.93125;116.45026;2;1;17354
369609;7654; 2008-02-03;39.93933;116.42757;2;1;4181
369609;7654; 2008-02-03;39.94898;116.40116;2;1;3390
369609;7654; 2008-02-03;39.94839;116.3932;2;1;17685
369609;7654; 2008-02-03;39.95517;116.37319;2;0;15257
369609;7654; 2008-02-03;39.95517;116.37319;2;0;15257
369609;7654; 2008-02-03;39.98308;116.34719;11;0;650
369609;7664; 2008-02-03;40.14449;117.09665;-1;0;39168
369609;7664; 2008-02-03;40.14452;117.09661;-1;0;39168
369609;7664; 2008-02-03;40.14453;117.09661;-1;0;39168
369609;7664; 2008-02-03;40.14455;117.09662;-1;0;39168
369609;7664; 2008-02-03;40.14344;117.09578;-1;0;39194
369609;7664; 2008-02-03;40.14479;117.09688;-1;0;39168
369609;7664; 2008-02-03;40.13017;117.08274;-1;0;40068
369609;7664; 2008-02-03;40.12306;117.06693;-1;0;40070
369609;7667; 2008-02-03;39.94404;116.366;2;1;28371
369609;7667; 2008-02-03;39.929;116.36689;2;1;4654
369609;7667; 2008-02-03;39.89175;116.36202;2;0;14394
369609;7667; 2008-02-03;39.89491;116.35164;2;1;14392
369609;7667; 2008-02-03;39.89481;116.34887;2;1;14393
369609;7667; 2008-02-03;39.88951;116.35722;2;1;7859
369609;7667; 2008-02-03;39.88555;116.39533;2;0;7186
369609;7667; 2008-02-03;39.88554;116.39535;2;0;7186
369609;7667; 2008-02-03;39.88554;116.39535;2;0;7186
369609;7667; 2008-02-03;39.88477;116.39452;2;0;14811
369609;7667; 2008-02-03;39.8843;116.3939;2;0;14812
369609;7670; 2008-02-03;0.0;0.0;-1;0;13843
369609;7671; 2008-02-03;40.03912;116.52675;-1;0;26386
369609;7671; 2008-02-03;40.06413;116.56547;-1;0;10092
369609;7671; 2008-02-03;40.06977;116.58146;6;1;18052
369609;7671; 2008-02-03;40.06982;116.58145;6;1;18052
369609;7671; 2008-02-03;40.07026;116.5814;6;1;18052
369609;7671; 2008-02-03;40.07228;116.58108;6;1;18050
369609;7671; 2008-02-03;40.07229;116.58108;6;1;18050
369609;7671; 2008-02-03;40.07228;116.58107;6;1;18050
369609;7671; 2008-02-03;40.07228;116.58107;6;1;18050
369609;7671; 2008-02-03;40.07453;116.58061;6;1;16520
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7672; 2008-02-03;40.15182;116.94875;-1;0;39129
369609;7673; 2008-02-03;39.88891;116.38852;2;1;2779
369609;7673; 2008-02-03;39.89125;116.40408;2;1;3570
369609;7673; 2008-02-03;39.89204;116.43667;2;1;17857
369609;7673; 2008-02-03;39.88942;116.43855;2;1;17874
369609;7673; 2008-02-03;39.90383;116.42679;2;1;31649
369609;7673; 2008-02-03;39.90385;116.42131;2;1;22318
